Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StandardHours,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager
27,No,Travel_Frequently,1410,Sales,3,Below College,Medical,714,Female,Sales Executive,Very High,Divorced,4647,1,Yes,20,Outstanding,80,6,6,5,4
37,No,Travel_Rarely,1225,Research & Development,10,College,Life Sciences,715,Male,Research Scientist,Very High,Single,4680,3,No,17,Excellent,80,4,1,0,0
50,No,Travel_Rarely,1207,Research & Development,28,Below College,Medical,716,Male,Laboratory Technician,High,Married,3221,1,Yes,11,Excellent,80,20,20,8,8
34,No,Travel_Rarely,1442,Research & Development,9,Bachelor,Medical,717,Female,Healthcare Representative,Medium,Single,8621,1,No,14,Excellent,80,9,8,7,7
24,Yes,Travel_Rarely,693,Sales,3,College,Life Sciences,720,Female,Sales Executive,High,Single,4577,9,No,14,Excellent,80,4,2,2,0
39,No,Travel_Rarely,408,Research & Development,2,Master,Technical Degree,721,Female,Healthcare Representative,High,Single,4553,1,No,11,Excellent,80,20,20,7,10
32,No,Travel_Rarely,929,Sales,10,Bachelor,Marketing,722,Male,Sales Executive,Very High,Single,5396,1,No,12,Excellent,80,10,10,7,8
50,Yes,Travel_Frequently,562,Sales,8,College,Technical Degree,723,Male,Sales Executive,High,Married,6796,3,Yes,14,Excellent,80,18,4,3,3
38,No,Travel_Rarely,827,Research & Development,1,Master,Life Sciences,724,Female,Healthcare Representative,Very High,Single,7625,0,No,13,Excellent,80,10,9,7,8
27,No,Travel_Rarely,608,Research & Development,1,College,Life Sciences,725,Female,Manufacturing Director,Low,Married,7412,1,No,11,Excellent,80,9,9,7,7
32,No,Travel_Rarely,1018,Research & Development,3,College,Life Sciences,727,Female,Research Director,Very High,Single,11159,3,No,15,Excellent,80,10,7,7,7
47,No,Travel_Rarely,703,Sales,14,Master,Marketing,728,Male,Sales Executive,Low,Single,4960,2,No,12,Excellent,80,20,7,7,7
40,No,Travel_Frequently,580,Sales,5,Master,Life Sciences,729,Male,Sales Executive,Low,Married,10475,5,Yes,21,Outstanding,80,20,18,13,12
53,No,Travel_Rarely,970,Research & Development,7,Bachelor,Life Sciences,730,Male,Research Director,High,Married,14814,3,No,19,Excellent,80,32,5,1,3
41,No,Travel_Rarely,427,Human Resources,10,Master,Human Resources,731,Male,Manager,Very High,Divorced,19141,3,No,15,Excellent,80,23,21,6,6
60,No,Travel_Rarely,1179,Sales,16,Master,Marketing,732,Male,Sales Executive,Low,Single,5405,8,No,14,Excellent,80,10,2,2,2
27,No,Travel_Frequently,294,Research & Development,10,College,Life Sciences,733,Male,Manufacturing Director,Low,Divorced,8793,1,No,21,Outstanding,80,9,9,7,7
41,No,Travel_Rarely,314,Human Resources,1,Bachelor,Human Resources,734,Male,Manager,High,Married,19189,1,No,12,Excellent,80,22,22,7,10
50,No,Travel_Rarely,316,Sales,8,Master,Marketing,738,Male,Sales Representative,Medium,Married,3875,7,No,15,Excellent,80,4,2,2,2
28,Yes,Travel_Rarely,654,Research & Development,1,College,Life Sciences,741,Female,Research Scientist,Medium,Single,2216,7,Yes,13,Excellent,80,10,7,7,7
36,No,Non-Travel,427,Research & Development,8,Bachelor,Life Sciences,742,Female,Research Director,Low,Married,11713,9,No,14,Excellent,80,10,8,7,5
38,No,Travel_Rarely,168,Research & Development,1,Bachelor,Life Sciences,743,Female,Manufacturing Director,High,Single,7861,4,Yes,14,Excellent,80,10,1,0,0
44,No,Non-Travel,381,Research & Development,24,Bachelor,Medical,744,Male,Laboratory Technician,High,Single,3708,2,No,14,Excellent,80,9,5,2,4
47,No,Travel_Frequently,217,Sales,3,Bachelor,Medical,746,Female,Sales Executive,High,Divorced,13770,9,Yes,12,Excellent,80,28,22,2,13
30,No,Travel_Rarely,501,Sales,27,Doctor,Marketing,747,Male,Sales Executive,Very High,Divorced,5304,7,No,23,Outstanding,80,10,8,7,7
29,No,Travel_Rarely,1396,Sales,10,Bachelor,Life Sciences,749,Male,Sales Representative,High,Single,2642,1,No,11,Excellent,80,1,1,0,0
42,Yes,Travel_Frequently,933,Research & Development,19,Bachelor,Medical,752,Male,Research Scientist,High,Divorced,2759,6,Yes,12,Excellent,80,7,2,2,2
43,No,Travel_Frequently,775,Sales,15,Bachelor,Life Sciences,754,Male,Sales Executive,Very High,Married,6804,3,No,18,Excellent,80,7,2,2,2
34,No,Travel_Rarely,970,Research & Development,8,College,Medical,757,Female,Healthcare Representative,High,Single,6142,3,No,11,Excellent,80,10,5,1,3
23,No,Travel_Rarely,650,Research & Development,9,Below College,Medical,758,Male,Laboratory Technician,Low,Married,2500,1,No,14,Excellent,80,5,4,3,2
39,No,Travel_Rarely,141,Human Resources,3,Bachelor,Human Resources,760,Female,Human Resources,Medium,Married,6389,9,No,15,Excellent,80,12,8,3,6
56,No,Travel_Rarely,832,Research & Development,9,Bachelor,Medical,762,Male,Healthcare Representative,Very High,Married,11103,7,No,11,Excellent,80,30,10,7,1
40,No,Travel_Rarely,804,Research & Development,2,Below College,Medical,763,Female,Research Scientist,Very High,Single,2342,0,Yes,20,Outstanding,80,5,4,2,3
27,No,Travel_Rarely,975,Research & Development,7,Bachelor,Medical,764,Female,Healthcare Representative,Low,Single,6811,8,No,19,Excellent,80,9,7,6,7
29,No,Travel_Rarely,1090,Sales,10,Bachelor,Marketing,766,Male,Sales Representative,Medium,Divorced,2297,1,No,14,Excellent,80,2,2,2,2
53,No,Travel_Rarely,346,Research & Development,6,Bachelor,Life Sciences,769,Male,Laboratory Technician,Very High,Single,2450,2,No,17,Excellent,80,19,2,2,2
35,No,Non-Travel,1225,Research & Development,2,Master,Life Sciences,771,Female,Healthcare Representative,Low,Divorced,5093,2,No,11,Excellent,80,16,1,0,0
32,No,Travel_Frequently,430,Research & Development,24,Master,Life Sciences,772,Male,Laboratory Technician,Very High,Married,5309,1,No,15,Excellent,80,10,10,8,7
38,No,Travel_Rarely,268,Research & Development,2,Doctor,Medical,773,Male,Research Scientist,High,Married,3057,6,Yes,13,Excellent,80,6,1,0,1
34,No,Travel_Rarely,167,Research & Development,8,Doctor,Life Sciences,775,Female,Manufacturing Director,Low,Divorced,5121,3,No,14,Excellent,80,7,0,0,0
52,No,Travel_Rarely,621,Sales,3,Master,Marketing,776,Male,Manager,Low,Married,16856,1,No,11,Excellent,80,34,34,6,16
33,Yes,Travel_Rarely,527,Research & Development,1,Master,Other,780,Male,Research Scientist,Very High,Single,2686,1,Yes,13,Excellent,80,10,10,9,8
25,No,Travel_Rarely,883,Sales,26,Below College,Medical,781,Female,Sales Executive,Very High,Single,6180,1,No,23,Outstanding,80,6,6,5,4
45,No,Travel_Rarely,954,Sales,2,College,Technical Degree,783,Male,Sales Representative,High,Single,6632,0,No,13,Excellent,80,9,8,7,1
23,No,Travel_Rarely,310,Research & Development,10,Below College,Medical,784,Male,Research Scientist,High,Single,3505,1,No,18,Excellent,80,2,2,2,2
47,Yes,Travel_Frequently,719,Sales,27,College,Life Sciences,785,Female,Sales Executive,High,Single,6397,4,Yes,12,Excellent,80,8,5,4,3
34,No,Travel_Rarely,304,Sales,2,Bachelor,Other,786,Male,Sales Executive,Very High,Single,6274,1,No,22,Outstanding,80,6,6,5,4
55,Yes,Travel_Rarely,725,Research & Development,2,Bachelor,Medical,787,Male,Manager,Low,Married,19859,5,Yes,13,Excellent,80,24,5,2,4
36,No,Non-Travel,1434,Sales,8,Master,Life Sciences,789,Male,Sales Executive,Low,Single,7587,1,No,15,Excellent,80,10,10,7,9
52,No,Non-Travel,715,Research & Development,19,Master,Medical,791,Male,Research Scientist,Very High,Married,4258,0,No,18,Excellent,80,5,4,3,2
26,No,Travel_Frequently,575,Research & Development,1,College,Life Sciences,792,Female,Laboratory Technician,Very High,Divorced,4364,3,No,14,Excellent,80,5,2,2,0
29,No,Travel_Rarely,657,Research & Development,27,Bachelor,Medical,793,Female,Healthcare Representative,High,Married,4335,4,No,12,Excellent,80,11,8,7,1
26,Yes,Travel_Rarely,1146,Sales,8,Bachelor,Technical Degree,796,Male,Sales Executive,Low,Single,5326,6,No,17,Excellent,80,6,4,3,2
34,No,Travel_Rarely,182,Research & Development,1,Master,Life Sciences,797,Female,Research Scientist,Very High,Single,3280,2,No,16,Excellent,80,10,4,2,3
54,No,Travel_Rarely,376,Research & Development,19,Master,Medical,799,Female,Manufacturing Director,Low,Divorced,5485,9,Yes,11,Excellent,80,9,5,3,4
27,No,Travel_Frequently,829,Sales,8,Below College,Marketing,800,Male,Sales Executive,Very High,Married,4342,0,No,19,Excellent,80,5,4,2,1
37,No,Travel_Rarely,571,Research & Development,10,Below College,Life Sciences,802,Female,Research Scientist,Low,Divorced,2782,0,Yes,13,Excellent,80,6,5,3,3
38,No,Travel_Frequently,240,Research & Development,2,Master,Life Sciences,803,Female,Manufacturing Director,Low,Single,5980,6,Yes,12,Excellent,80,17,15,7,12
34,No,Travel_Rarely,121,Research & Development,2,Master,Medical,804,Female,Research Scientist,Low,Single,4381,1,No,11,Excellent,80,6,6,5,3
35,No,Travel_Rarely,384,Sales,8,Master,Life Sciences,805,Female,Sales Representative,Very High,Married,2572,1,No,16,Excellent,80,3,3,2,2
30,No,Travel_Rarely,921,Research & Development,1,Bachelor,Life Sciences,806,Male,Laboratory Technician,High,Married,3833,3,No,21,Outstanding,80,7,2,2,2
40,No,Travel_Frequently,791,Research & Development,2,College,Medical,807,Female,Healthcare Representative,Medium,Married,4244,1,No,24,Outstanding,80,8,8,7,7
34,No,Travel_Rarely,1111,Sales,8,College,Life Sciences,808,Female,Sales Executive,Low,Married,6500,5,No,17,Excellent,80,6,3,2,2
42,No,Travel_Frequently,570,Research & Development,8,Bachelor,Life Sciences,809,Male,Manager,Very High,Divorced,18430,1,No,13,Excellent,80,24,24,7,9
23,Yes,Travel_Rarely,1243,Research & Development,6,Bachelor,Life Sciences,811,Male,Laboratory Technician,Low,Married,1601,1,Yes,21,Outstanding,80,1,0,0,0
24,No,Non-Travel,1092,Research & Development,9,Bachelor,Life Sciences,812,Male,Laboratory Technician,Medium,Divorced,2694,1,No,11,Excellent,80,1,1,0,0
52,No,Travel_Rarely,1325,Research & Development,11,Master,Life Sciences,813,Female,Laboratory Technician,High,Married,3149,8,No,20,Outstanding,80,9,5,2,4
50,No,Travel_Rarely,691,Research & Development,2,Bachelor,Medical,815,Male,Research Director,High,Married,17639,5,No,16,Excellent,80,30,4,3,3
29,Yes,Travel_Rarely,805,Research & Development,1,College,Life Sciences,816,Female,Laboratory Technician,Low,Married,2319,1,Yes,11,Excellent,80,1,1,0,0
33,No,Travel_Rarely,213,Research & Development,7,Bachelor,Medical,817,Male,Research Director,High,Married,11691,0,No,11,Excellent,80,14,13,9,7
33,Yes,Travel_Rarely,118,Sales,16,Bachelor,Marketing,819,Female,Sales Executive,Low,Single,5324,5,No,15,Excellent,80,6,3,2,2
47,No,Travel_Rarely,202,Research & Development,2,College,Other,820,Female,Manager,Very High,Married,16752,1,Yes,11,Excellent,80,26,26,14,0
36,No,Travel_Rarely,676,Research & Development,1,Bachelor,Other,823,Female,Manufacturing Director,Medium,Married,5228,0,No,15,Excellent,80,10,9,7,5
29,No,Travel_Rarely,1252,Research & Development,23,College,Life Sciences,824,Male,Research Scientist,High,Married,2700,1,No,24,Outstanding,80,10,10,7,7
58,Yes,Travel_Rarely,286,Research & Development,2,Master,Life Sciences,825,Male,Research Director,Medium,Single,19246,7,Yes,12,Excellent,80,40,31,15,8
35,No,Travel_Rarely,1258,Research & Development,1,Master,Life Sciences,826,Female,Research Scientist,High,Single,2506,3,No,13,Excellent,80,7,2,2,2
42,No,Travel_Rarely,932,Research & Development,1,College,Life Sciences,827,Female,Manufacturing Director,Very High,Married,6062,9,Yes,13,Excellent,80,8,4,3,2
28,Yes,Travel_Rarely,890,Research & Development,2,Master,Medical,828,Male,Research Scientist,High,Single,4382,6,No,17,Excellent,80,5,2,2,1
36,No,Travel_Rarely,1041,Human Resources,13,Bachelor,Human Resources,829,Male,Human Resources,Medium,Married,2143,4,No,13,Excellent,80,8,5,2,4
32,No,Travel_Rarely,859,Research & Development,4,Bachelor,Life Sciences,830,Female,Manufacturing Director,High,Married,6162,1,No,12,Excellent,80,14,14,13,8
40,No,Travel_Frequently,720,Research & Development,16,Master,Medical,832,Male,Laboratory Technician,High,Single,5094,6,No,14,Excellent,80,10,1,0,0
30,No,Travel_Rarely,946,Research & Development,2,Bachelor,Medical,833,Female,Manufacturing Director,Very High,Single,6877,5,Yes,24,Outstanding,80,12,0,0,0
45,No,Travel_Rarely,252,Research & Development,2,Bachelor,Life Sciences,834,Female,Research Scientist,High,Single,2274,1,No,14,Excellent,80,1,1,0,0
42,No,Travel_Rarely,933,Research & Development,29,Bachelor,Life Sciences,836,Male,Manufacturing Director,Medium,Married,4434,1,No,13,Excellent,80,10,9,8,8
38,No,Travel_Frequently,471,Research & Development,12,Bachelor,Life Sciences,837,Male,Healthcare Representative,Low,Divorced,6288,2,No,15,Excellent,80,13,4,3,2
34,No,Travel_Frequently,702,Research & Development,16,Master,Life Sciences,838,Female,Research Scientist,Very High,Single,2553,1,No,16,Excellent,80,6,5,2,3
49,Yes,Travel_Rarely,1184,Sales,11,Bachelor,Marketing,840,Female,Sales Executive,Very High,Married,7654,1,No,18,Excellent,80,9,9,8,7
55,Yes,Travel_Rarely,436,Sales,2,Below College,Medical,842,Male,Sales Executive,Very High,Single,5160,4,No,16,Excellent,80,12,9,7,3
43,No,Travel_Rarely,589,Research & Development,14,College,Life Sciences,843,Male,Research Director,Low,Married,17159,6,No,24,Outstanding,80,22,4,1,0
27,No,Travel_Rarely,269,Research & Development,5,Below College,Technical Degree,844,Male,Research Director,Very High,Divorced,12808,1,Yes,16,Excellent,80,9,9,8,8
35,No,Travel_Rarely,950,Research & Development,7,Bachelor,Other,845,Male,Manufacturing Director,High,Single,10221,3,No,21,Outstanding,80,17,8,5,6
28,No,Travel_Rarely,760,Sales,2,Master,Marketing,846,Female,Sales Executive,Medium,Married,4779,1,Yes,20,Outstanding,80,8,8,7,5
34,No,Travel_Rarely,829,Human Resources,3,College,Human Resources,847,Male,Human Resources,Very High,Married,3737,0,No,19,Excellent,80,4,3,2,2
26,Yes,Travel_Frequently,887,Research & Development,5,College,Medical,848,Female,Research Scientist,High,Married,2366,1,Yes,14,Excellent,80,8,8,7,7
27,No,Non-Travel,443,Research & Development,3,Bachelor,Medical,850,Male,Research Scientist,Very High,Married,1706,1,No,11,Excellent,80,0,0,0,0
51,No,Travel_Rarely,1318,Sales,26,Master,Marketing,851,Female,Manager,High,Married,16307,2,No,14,Excellent,80,29,20,6,17
44,No,Travel_Rarely,625,Research & Development,4,Bachelor,Medical,852,Male,Healthcare Representative,Medium,Single,5933,9,No,12,Excellent,80,10,5,2,3
25,No,Travel_Rarely,180,Research & Development,2,Below College,Medical,854,Male,Research Scientist,Low,Single,3424,7,No,13,Excellent,80,6,4,3,1
33,No,Travel_Rarely,586,Sales,1,Bachelor,Medical,855,Male,Sales Executive,Low,Divorced,4037,1,No,22,Outstanding,80,9,9,8,8
35,No,Travel_Rarely,1343,Research & Development,27,Below College,Medical,856,Female,Research Scientist,Low,Single,2559,1,No,11,Excellent,80,6,6,5,1
36,No,Travel_Rarely,928,Sales,1,College,Life Sciences,857,Male,Sales Executive,Very High,Married,6201,1,Yes,14,Excellent,80,18,18,14,11
32,No,Travel_Rarely,117,Sales,13,Master,Life Sciences,859,Male,Sales Executive,Very High,Divorced,4403,2,No,11,Excellent,80,8,5,2,3
30,No,Travel_Frequently,1012,Research & Development,5,Master,Life Sciences,861,Male,Research Scientist,Very High,Divorced,3761,9,No,12,Excellent,80,10,5,4,3
53,No,Travel_Rarely,661,Sales,7,College,Marketing,862,Female,Sales Executive,Very High,Married,10934,7,Yes,18,Excellent,80,35,5,2,4
45,No,Travel_Rarely,930,Sales,9,Bachelor,Marketing,864,Male,Sales Executive,Low,Divorced,10761,4,Yes,12,Excellent,80,18,5,4,2
32,No,Travel_Rarely,638,Research & Development,8,College,Medical,865,Female,Research Scientist,High,Married,5175,5,No,12,Excellent,80,9,5,3,3
52,No,Travel_Frequently,890,Research & Development,25,Master,Medical,867,Female,Manufacturing Director,Very High,Married,13826,3,No,22,Outstanding,80,31,9,8,0
37,No,Travel_Rarely,342,Sales,16,Master,Marketing,868,Male,Sales Executive,High,Divorced,6334,4,No,19,Excellent,80,9,1,0,0
28,No,Travel_Rarely,1169,Human Resources,8,College,Medical,869,Male,Human Resources,Very High,Divorced,4936,1,No,13,Excellent,80,6,5,1,4
22,No,Travel_Rarely,1230,Research & Development,1,College,Life Sciences,872,Male,Manufacturing Director,Very High,Married,4775,6,No,22,Outstanding,80,4,2,2,2
44,No,Travel_Rarely,986,Research & Development,8,Master,Life Sciences,874,Male,Laboratory Technician,Very High,Married,2818,2,Yes,24,Outstanding,80,10,3,2,2
42,No,Travel_Frequently,1271,Research & Development,2,Below College,Medical,875,Male,Research Scientist,Very High,Single,2515,5,Yes,14,Excellent,80,8,2,1,2
36,No,Travel_Rarely,1278,Human Resources,8,Bachelor,Life Sciences,878,Male,Human Resources,Low,Married,2342,0,No,21,Outstanding,80,6,5,4,3
25,No,Travel_Rarely,141,Sales,3,Below College,Other,879,Male,Sales Executive,Low,Married,4194,1,Yes,18,Excellent,80,5,5,3,3
35,No,Travel_Rarely,607,Research & Development,9,Bachelor,Life Sciences,880,Female,Manufacturing Director,High,Married,10685,1,Yes,20,Outstanding,80,17,17,14,15
35,Yes,Travel_Frequently,130,Research & Development,25,Master,Life Sciences,881,Female,Research Scientist,Medium,Divorced,2022,1,Yes,19,Excellent,80,10,10,2,8
32,No,Non-Travel,300,Research & Development,1,Bachelor,Life Sciences,882,Male,Laboratory Technician,Very High,Divorced,2314,0,No,12,Excellent,80,4,3,0,2
25,No,Travel_Rarely,583,Sales,4,Below College,Marketing,885,Male,Sales Executive,Low,Married,4256,1,No,12,Excellent,80,5,5,2,3
49,No,Travel_Rarely,1418,Research & Development,1,Bachelor,Technical Degree,887,Female,Research Scientist,Low,Married,3580,2,No,16,Excellent,80,7,4,2,2
24,No,Non-Travel,1269,Research & Development,4,Below College,Life Sciences,888,Male,Laboratory Technician,Very High,Married,3162,0,No,17,Excellent,80,6,5,2,4
32,No,Travel_Frequently,379,Sales,5,College,Life Sciences,889,Male,Sales Executive,Medium,Married,6524,1,No,14,Excellent,80,10,10,8,3
38,No,Travel_Rarely,395,Sales,9,Bachelor,Marketing,893,Male,Sales Representative,Medium,Married,2899,0,No,19,Excellent,80,3,2,2,2
42,No,Travel_Rarely,1265,Research & Development,3,Bachelor,Life Sciences,894,Female,Laboratory Technician,Very High,Married,5231,2,Yes,13,Excellent,80,17,5,3,3
31,No,Travel_Rarely,1222,Research & Development,11,Master,Life Sciences,895,Male,Research Scientist,Very High,Married,2356,3,Yes,19,Excellent,80,8,6,4,2
29,Yes,Travel_Rarely,341,Sales,1,Bachelor,Medical,896,Female,Sales Representative,High,Divorced,2800,6,Yes,19,Excellent,80,5,3,2,2
53,No,Travel_Rarely,868,Sales,8,Bachelor,Marketing,897,Male,Sales Executive,Very High,Married,11836,5,No,14,Excellent,80,28,2,0,2
35,No,Travel_Rarely,672,Research & Development,25,Bachelor,Technical Degree,899,Male,Manufacturing Director,Medium,Married,10903,3,No,16,Excellent,80,16,13,10,8
37,No,Travel_Frequently,1231,Sales,21,College,Medical,900,Female,Sales Representative,Very High,Married,2973,5,No,15,Excellent,80,10,5,4,0
53,No,Travel_Rarely,102,Research & Development,23,Master,Life Sciences,901,Female,Research Director,Very High,Single,14275,6,No,18,Excellent,80,33,12,9,8
43,No,Travel_Frequently,422,Research & Development,1,Bachelor,Life Sciences,902,Female,Healthcare Representative,Very High,Married,5562,4,No,13,Excellent,80,12,5,2,2
47,No,Travel_Rarely,249,Sales,2,College,Marketing,903,Female,Sales Executive,Very High,Married,4537,0,Yes,22,Outstanding,80,8,7,6,7
